,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1956,1392255,NCD_PAC,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2004,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,50.6 [39.8-61.1],50.580418,39.845039,61.102032,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1957,1393563,NCD_PAC,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,2007,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,37.2 [27.9-47.1],37.209492,27.863064,47.058823,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1958,1396673,NCD_PAC,COUNTRY,PRI,AMR,YEAR,Americas,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,45.9 [23.9-68.2],45.946117,23.868723,68.20652,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1959,1398041,NCD_PAC,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,46.3 [26.9-66.1],46.307667,26.864349,66.122917,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1960,1401335,NCD_PAC,COUNTRY,DZA,AFR,YEAR,Africa,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.5 [10.6-28.5],18.499352,10.553077,28.455702,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1961,1401980,NCD_PAC,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,2000,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.8 [6.9-28.7],15.793822,6.9479241,28.717247,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1962,1402291,NCD_PAC,COUNTRY,BHS,AMR,YEAR,Americas,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,37.1 [29.7-44.7],37.114037,29.722067,44.705391,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1963,1402334,NCD_PAC,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,SEX,2002,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.7 [13.6-20.3],16.717554,13.559782,20.289082,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1964,1403257,NCD_PAC,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.3 [15.3-23.8],19.28558,15.288936,23.77043,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1965,1404407,NCD_PAC,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.1 [6.3-12.6],9.0902309,6.2504992,12.567399,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1966,1405092,NCD_PAC,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2005,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.7 [12.7-49.2],28.7402,12.72251,49.171345,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1967,1405215,NCD_PAC,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.9 [4.4-15.5],8.8946323,4.3833299,15.478037,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1968,1405645,NCD_PAC,REGION,EMR,,YEAR,,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,38.6 [34.3-43.2],38.642429,34.294788,43.178772,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1969,1410004,NCD_PAC,GLOBAL,GLOBAL,,YEAR,,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.6 [17.7-23.8],20.550547,17.659225,23.84457,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1970,1410009,NCD_PAC,COUNTRY,COL,AMR,YEAR,Americas,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,39.7 [11.0-73.7],39.741772,10.961545,73.690231,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1971,1411267,NCD_PAC,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2000,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.0 [11.2-40.1],23.978777,11.223799,40.112988,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1972,1411740,NCD_PAC,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.6 [26.6-41.4],33.613071,26.575068,41.426262,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1973,1412048,NCD_PAC,COUNTRY,DNK,EUR,YEAR,Europe,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.0 [13.9-24.9],19.036991,13.885921,24.904894,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1974,1414210,NCD_PAC,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.0 [13.5-29.8],20.951616,13.529621,29.840738,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1975,1414219,NCD_PAC,COUNTRY,FIN,EUR,YEAR,Europe,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.2 [8.9-20.7],14.172859,8.9101353,20.724655,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1976,1414222,NCD_PAC,COUNTRY,MEX,AMR,YEAR,Americas,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,23.7 [18.4-29.5],23.695908,18.370693,29.46203,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1977,1414719,NCD_PAC,COUNTRY,SVK,EUR,YEAR,Europe,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.6 [18.1-38.2],27.585972,18.096735,38.151253,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1978,1415457,NCD_PAC,COUNTRY,DEU,EUR,YEAR,Europe,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.6 [16.4-25.4],20.600874,16.374102,25.398277,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1979,1416324,NCD_PAC,COUNTRY,SLV,AMR,YEAR,Americas,SEX,2007,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.4 [21.3-44.4],32.389027,21.289965,44.403,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1980,1417089,NCD_PAC,COUNTRY,BIH,EUR,YEAR,Europe,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.2 [8.9-46.5],24.184994,8.9484606,46.524837,,2024-06-21T13:42:48.827+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1981,1417130,NCD_PAC,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.0 [3.0-47.9],19.046244,2.9689279,47.857319,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1982,1417181,NCD_PAC,COUNTRY,LTU,EUR,YEAR,Europe,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,23.3 [17.1-30.5],23.345997,17.137543,30.461233,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1983,1417522,NCD_PAC,COUNTRY,SUR,AMR,YEAR,Americas,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,54.7 [32.0-76.6],54.71571,32.026112,76.571564,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1984,1418977,NCD_PAC,COUNTRY,HRV,EUR,YEAR,Europe,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.2 [17.6-27.0],22.186777,17.590771,27.00598,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1985,1420796,NCD_PAC,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.0 [5.0-11.7],7.9736099,5.0317636,11.743258,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1986,1420884,NCD_PAC,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.8 [10.4-22.2],15.804337,10.449656,22.164795,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1987,1421010,NCD_PAC,COUNTRY,GRD,AMR,YEAR,Americas,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,33.6 [23.1-45.2],33.5797,23.147861,45.237064,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1988,1421400,NCD_PAC,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,2001,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.1 [4.7-26.5],13.115231,4.7085309,26.465534,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1989,1422470,NCD_PAC,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,37.0 [27.2-47.6],37.010921,27.163952,47.600204,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1990,1422939,NCD_PAC,COUNTRY,CYP,EUR,YEAR,Europe,SEX,2002,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,36.2 [23.0-51.0],36.171974,22.979765,50.977779,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1991,1423719,NCD_PAC,COUNTRY,TKM,EUR,YEAR,Europe,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.2 [6.1-18.0],11.21029,6.1408367,17.979666,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1992,1423963,NCD_PAC,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.5 [12.4-28.2],19.528992,12.387646,28.189722,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1993,1424965,NCD_PAC,COUNTRY,LUX,EUR,YEAR,Europe,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.1 [16.7-35.1],25.066269,16.705109,35.129879,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1994,1425287,NCD_PAC,COUNTRY,CUB,AMR,YEAR,Americas,SEX,2008,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,44.3 [35.2-53.8],44.290726,35.156178,53.808582,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1995,1425643,NCD_PAC,COUNTRY,HUN,EUR,YEAR,Europe,SEX,2006,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,26.3 [19.0-34.4],26.277489,19.026739,34.364166,,2024-06-21T13:42:48.827+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1996,1426356,NCD_PAC,COUNTRY,COD,AFR,YEAR,Africa,SEX,2000,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.8 [6.2-32.8],16.840612,6.2287698,32.846882,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1997,1427237,NCD_PAC,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,2008,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,23.9 [17.2-31.5],23.946411,17.221573,31.514084,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1998,1427913,NCD_PAC,COUNTRY,TGO,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.8 [8.7-22.3],14.841347,8.6564512,22.333536,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1999,1428011,NCD_PAC,COUNTRY,DEU,EUR,YEAR,Europe,SEX,2002,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.0 [16.9-27.6],21.9597,16.903315,27.60957,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2000,1428820,NCD_PAC,COUNTRY,ITA,EUR,YEAR,Europe,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,51.8 [43.3-60.2],51.768772,43.325169,60.170918,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2001,1429603,NCD_PAC,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2007,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,48.3 [42.0-54.6],48.347836,41.954269,54.615257,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2002,1429996,NCD_PAC,COUNTRY,ERI,AFR,YEAR,Africa,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,10.8 [6.4-16.2],10.777743,6.4401097,16.167929,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2003,1430229,NCD_PAC,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.3 [8.8-34.0],19.342859,8.7751808,34.036316,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2004,1430427,NCD_PAC,COUNTRY,COG,AFR,YEAR,Africa,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.9 [2.4-47.6],17.909868,2.3545687,47.649464,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2005,1430982,NCD_PAC,COUNTRY,CPV,AFR,YEAR,Africa,SEX,2004,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.9 [14.2-30.7],21.871656,14.172037,30.679649,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2006,1433313,NCD_PAC,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.0 [20.2-28.3],24.025169,20.208858,28.290743,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2007,1434121,NCD_PAC,COUNTRY,SSD,AFR,YEAR,Africa,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.5 [5.2-28.3],14.476186,5.2392907,28.289768,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2008,1434201,NCD_PAC,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.1 [2.5-26.9],11.142435,2.5090103,26.915741,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2009,1435180,NCD_PAC,COUNTRY,MWI,AFR,YEAR,Africa,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.3 [1.9-5.5],3.326232,1.8529408,5.4656482,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2010,1436656,NCD_PAC,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.9 [16.4-30.4],22.878344,16.389975,30.3512,,2024-06-21T13:42:48.827+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2011,1438764,NCD_PAC,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,37.4 [13.3-66.4],37.376076,13.301295,66.440292,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2012,1438850,NCD_PAC,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,2009,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,26.6 [19.8-34.2],26.601669,19.754883,34.161163,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2013,1439423,NCD_PAC,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2004,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.2 [22.2-34.6],28.211874,22.191624,34.64941,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2014,1440174,NCD_PAC,COUNTRY,LCA,AMR,YEAR,Americas,SEX,2006,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.9 [12.9-49.4],28.917221,12.859428,49.367973,,2024-06-21T13:42:48.827+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2015,1442267,NCD_PAC,COUNTRY,URY,AMR,YEAR,Americas,SEX,2005,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,35.5 [24.9-47.3],35.502342,24.935804,47.267296,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2016,1443244,NCD_PAC,COUNTRY,DZA,AFR,YEAR,Africa,SEX,2009,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.4 [8.3-27.0],16.370886,8.2708921,26.979229,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2017,1444132,NCD_PAC,COUNTRY,KNA,AMR,YEAR,Americas,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,48.8 [18.8-79.3],48.789513,18.835732,79.264671,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2018,1444200,NCD_PAC,COUNTRY,DZA,AFR,YEAR,Africa,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,36.5 [21.4-53.2],36.516922,21.419352,53.162586,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2019,1444748,NCD_PAC,COUNTRY,DMA,AMR,YEAR,Americas,SEX,2007,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.7 [8.6-24.9],15.676652,8.604784,24.892103,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2020,1444913,NCD_PAC,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,7.9 [2.2-18.2],7.9123487,2.1500642,18.192469,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2021,1445200,NCD_PAC,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,42.0 [34.0-50.6],42.047009,34.004898,50.572365,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2022,1447042,NCD_PAC,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.2 [9.5-34.8],20.242968,9.5108795,34.814007,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2023,1447209,NCD_PAC,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.6 [20.0-37.4],28.561127,19.997559,37.438129,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2024,1449011,NCD_PAC,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2008,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.6 [8.7-28.9],17.565832,8.7259521,28.904966,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2025,1449368,NCD_PAC,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2000,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.4 [8.0-55.0],27.424673,7.9576774,55.026752,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2026,1449555,NCD_PAC,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.8 [22.5-35.4],28.827888,22.508165,35.446949,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2027,1449559,NCD_PAC,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2005,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,47.1 [40.1-53.9],47.133507,40.128605,53.863327,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2028,1450199,NCD_PAC,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,26.1 [12.0-44.5],26.103855,12.026701,44.521935,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2029,1450279,NCD_PAC,COUNTRY,PRY,AMR,YEAR,Americas,SEX,2007,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.4 [17.7-34.1],25.407578,17.654934,34.058655,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2030,1452074,NCD_PAC,COUNTRY,HND,AMR,YEAR,Americas,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.2 [9.2-46.4],24.204605,9.2103453,46.433983,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2031,1452348,NCD_PAC,COUNTRY,DZA,AFR,YEAR,Africa,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.8 [17.2-33.1],24.765377,17.228533,33.124393,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2032,1452804,NCD_PAC,COUNTRY,GAB,AFR,YEAR,Africa,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.1 [7.9-55.2],27.066895,7.9210868,55.163235,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2033,1452912,NCD_PAC,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,2000,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,41.3 [19.5-65.8],41.284771,19.526188,65.847794,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2034,1453243,NCD_PAC,COUNTRY,MKD,EUR,YEAR,Europe,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.5 [15.1-37.6],25.503859,15.125781,37.624306,,2024-06-21T13:42:48.827+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2035,1453370,NCD_PAC,COUNTRY,TKM,EUR,YEAR,Europe,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,10.7 [5.0-18.4],10.667001,5.0149407,18.371588,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
